"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"1500000US170318016012","Block Group 2, Census Tract 8016.01, Cook County, Illinois","621","72","6","11","0","11","8","12","49","45","9","14","7","10","13","20","44","28","8","13","45","32","60","37","133","55","68","34","19","22","38","25","114","47"
"1500000US170318016031","Block Group 1, Census Tract 8016.03, Cook County, Illinois","415","88","0","11","0","11","0","11","4","8","10","15","15","24","26","29","0","11","21","30","36","34","117","74","89","54","40","35","10","18","18","26","29","25"
"1500000US170318016032","Block Group 2, Census Tract 8016.03, Cook County, Illinois","1025","120","128","83","48","39","39","47","24","24","121","71","73","53","134","83","37","35","14","18","118","62","108","74","69","52","43","36","23","29","8","12","38","48"
"1500000US170318016051","Block Group 1, Census Tract 8016.05, Cook County, Illinois","588","102","23","27","30","34","25","29","22","25","19","24","27","31","26","29","0","11","0","11","36","42","9","23","97","67","112","90","20","27","53","44","89","48"
"1500000US170318016052","Block Group 2, Census Tract 8016.05, Cook County, Illinois","317","79","13","20","0","11","11","18","12","20","14","26","64","76","0","11","25","37","14","22","13","22","15","24","11","19","15","22","30","40","0","11","80","48"
"1500000US170318016053","Block Group 3, Census Tract 8016.05, Cook County, Illinois","716","101","23","27","14","23","63","65","24","26","10","16","26","30","45","51","27","37","30","36","12","20","21","26","97","58","72","53","42","40","91","61","119","64"
"1500000US170318016054","Block Group 4, Census Tract 8016.05, Cook County, Illinois","303","62","0","11","0","11","15","22","0","11","12","20","0","11","0","11","0","11","0","11","0","11","12","20","9","15","41","46","56","32","59","41","99","58"
"1500000US170318016055","Block Group 5, Census Tract 8016.05, Cook County, Illinois","266","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","49","10","15","24","40","26","29","155","70"
"1500000US170318016061","Block Group 1, Census Tract 8016.06, Cook County, Illinois","280","57","0","11","33","38","0","11","0","11","0","11","0","11","16","25","24","37","0","11","15","22","13","21","0","11","57","60","11","19","39","37","72","47"
"1500000US170318016062","Block Group 2, Census Tract 8016.06, Cook County, Illinois","366","72","0","11","0","11","11","19","12","17","14","23","0","11","0","11","20","26","0","11","9","15","42","49","27","22","95","60","26","27","80","68","30","31"
"1500000US170318016063","Block Group 3, Census Tract 8016.06, Cook County, Illinois","450","81","0","11","0","11","28","32","23","27","0","11","0","11","0","11","15","23","0","11","26","28","13","22","53","42","67","50","52","60","61","44","112","77"
"1500000US170318016064","Block Group 4, Census Tract 8016.06, Cook County, Illinois","312","101","0","11","15","24","40","58","0","11","0","11","6","13","0","11","0","11","0","11","14","22","0","11","46","68","50","49","65","65","33","51","43","43"
"1500000US170318016065","Block Group 5, Census Tract 8016.06, Cook County, Illinois","867","135","29","35","14","22","27","22","45","71","40","39","16","25","27","31","30","34","26","31","26","31","134","69","107","58","90","64","24","30","66","40","166","77"
"1500000US170318016071","Block Group 1, Census Tract 8016.07, Cook County, Illinois","549","89","9","14","12","19","0","11","13","21","36","36","24","25","0","11","56","44","0","11","51","41","44","49","29","25","79","45","50","37","25","25","121","66"
"1500000US170318016072","Block Group 2, Census Tract 8016.07, Cook County, Illinois","413","84","23","25","42","54","0","11","23","24","27","30","0","11","9","15","12","19","26","31","39","36","29","32","66","61","67","59","50","44","0","11","0","11"
"1500000US170318016073","Block Group 3, Census Tract 8016.07, Cook County, Illinois","1050","130","18","22","0","11","27","26","56","37","0","11","0","11","35","38","105","77","52","33","25","33","53","65","127","94","53","45","153","65","83","75","263","108"
"1500000US170318016081","Block Group 1, Census Tract 8016.08, Cook County, Illinois","729","115","25","28","26","29","40","39","24","27","44","71","41","38","35","39","0","11","17","25","35","33","60","43","91","56","50","51","74","58","58","49","109","63"
"1500000US170318016082","Block Group 2, Census Tract 8016.08, Cook County, Illinois","664","99","99","87","0","11","43","39","26","35","50","42","13","22","12","21","51","45","0","11","27","30","40","37","32","37","56","45","14","22","80","58","121","51"
"1500000US170318016083","Block Group 3, Census Tract 8016.08, Cook County, Illinois","289","74","23","35","0","11","13","20","14","21","0","11","0","11","0","11","0","11","0","11","12","19","13","22","25","22","14","20","0","11","31","39","144","71"
"1500000US170318016084","Block Group 4, Census Tract 8016.08, Cook County, Illinois","963","105","14","22","0","11","17","25","85","61","13","20","26","29","14","23","67","80","0","11","56","50","78","37","25","28","88","58","137","59","98","59","245","79"
"1500000US170318017011","Block Group 1, Census Tract 8017.01, Cook County, Illinois","671","73","8","12","0","11","8","12","8","12","10","16","0","11","0","11","28","35","8","13","40","32","43","31","74","47","57","37","82","45","129","51","176","63"
"1500000US170318017012","Block Group 2, Census Tract 8017.01, Cook County, Illinois","496","63","0","11","0","11","0","11","0","11","0","11","5","8","39","45","7","10","16","20","8","12","10","16","33","22","57","32","36","29","80","46","205","56"
"1500000US170318017021","Block Group 1, Census Tract 8017.02, Cook County, Illinois","413","52","11","17","0","11","11","18","0","11","8","13","0","11","0","11","13","19","0","11","12","18","16","17","53","35","61","38","46","33","107","51","75","40"
"1500000US170318017022","Block Group 2, Census Tract 8017.02, Cook County, Illinois","463","67","22","24","0","11","22","36","0","11","0","11","11","16","9","14","0","11","0","11","27","41","42","48","39","30","69","41","24","26","51","33","147","41"
"1500000US170318017023","Block Group 3, Census Tract 8017.02, Cook County, Illinois","529","78","40","33","7","12","9","14","0","11","28","40","35","28","28","49","6","11","14","17","17","20","50","29","13","18","45","30","39","29","66","38","132","63"
"1500000US170318017024","Block Group 4, Census Tract 8017.02, Cook County, Illinois","255","57","17","20","0","11","0","11","10","15","9","14","0","11","0","11","0","11","0","11","0","11","48","35","7","11","20","24","65","56","29","26","50","32"
"1500000US170318018001","Block Group 1, Census Tract 8018, Cook County, Illinois","511","85","18","20","12","21","11","18","0","11","15","26","0","11","12","20","6","10","14","23","29","32","40","37","41","35","124","69","48","44","33","27","108","56"
"1500000US170318018002","Block Group 2, Census Tract 8018, Cook County, Illinois","544","102","13","21","0","11","0","11","0","11","0","11","24","29","14","23","20","23","25","29","0","11","54","70","83","70","0","11","57","57","76","41","178","92"
"1500000US170318018003","Block Group 3, Census Tract 8018, Cook County, Illinois","507","101","20","31","13","20","0","11","0","11","0","11","36","33","19","23","0","11","71","86","0","11","35","55","37","34","14","23","33","36","39","38","190","77"
"1500000US170318018004","Block Group 4, Census Tract 8018, Cook County, Illinois","497","90","0","11","12","21","26","30","7","12","0","11","0","11","12","19","55","68","12","20","46","58","67","68","50","35","65","47","40","41","55","44","50","42"
"1500000US170318019011","Block Group 1, Census Tract 8019.01, Cook County, Illinois","1007","132","14","23","44","38","33","25","3","11","33","30","69","49","9","14","41","37","64","53","94","50","155","78","119","60","128","73","79","68","80","43","42","22"
"1500000US170318019012","Block Group 2, Census Tract 8019.01, Cook County, Illinois","558","108","9","15","19","29","42","66","25","25","13","20","31","30","9","14","16","24","46","46","45","36","24","28","89","70","56","39","60","40","25","26","49","38"
"1500000US170318019013","Block Group 3, Census Tract 8019.01, Cook County, Illinois","298","82","6","11","0","11","26","29","38","42","0","11","14","22","14","23","42","39","0","11","0","11","0","11","35","25","16","25","0","11","17","20","90","69"
"1500000US170318019021","Block Group 1, Census Tract 8019.02, Cook County, Illinois","332","54","0","11","8","12","9","15","0","11","8","13","10","17","0","11","14","16","0","11","8","12","0","11","15","17","30","23","48","40","45","26","137","54"
"1500000US170318019022","Block Group 2, Census Tract 8019.02, Cook County, Illinois","404","71","0","11","0","11","10","17","0","11","24","39","17","20","0","11","0","11","0","11","30","23","0","11","15","16","57","34","7","12","49","31","195","71"
"1500000US170318019023","Block Group 3, Census Tract 8019.02, Cook County, Illinois","310","50","7","12","13","15","7","12","26","40","26","23","8","13","7","10","9","14","19","23","17","18","48","42","15","19","26","23","8","14","21","21","53","29"
"1500000US170318020021","Block Group 1, Census Tract 8020.02, Cook County, Illinois","847","78","8","13","0","11","10","15","0","11","73","40","16","20","10","16","9","14","26","28","40","36","69","47","131","67","118","56","69","41","109","53","159","60"
"1500000US170318020022","Block Group 2, Census Tract 8020.02, Cook County, Illinois","768","68","37","55","12","18","20","21","11","17","44","35","31","31","46","45","0","11","10","15","25","28","66","39","115","57","75","39","71","41","61","40","144","64"
"1500000US170318020031","Block Group 1, Census Tract 8020.03, Cook County, Illinois","899","39","9","11","14","22","26","22","5","8","33","37","71","57","19","25","41","35","70","47","70","41","15","20","123","59","119","67","54","33","147","61","83","41"
"1500000US170318020041","Block Group 1, Census Tract 8020.04, Cook County, Illinois","304","87","45","52","0","11","16","26","0","11","12","19","0","11","15","25","23","37","16","26","69","70","54","52","54","54","0","11","0","11","0","11","0","11"
"1500000US170318020042","Block Group 2, Census Tract 8020.04, Cook County, Illinois","531","174","33","37","0","11","131","109","30","42","0","11","80","75","27","41","0","11","76","91","17","26","0","11","0","11","27","40","0","11","102","110","8","13"
"1500000US170316805001","Block Group 1, Census Tract 6805, Cook County, Illinois","111","38","28","27","0","11","26","29","6","9","11","17","0","11","6","9","8","12","0","11","26","26","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170316805002","Block Group 2, Census Tract 6805, Cook County, Illinois","277","68","31","21","32","31","66","45","36","48","6","10","13","15","0","11","13","20","16","25","34","39","0","11","12","19","0","11","18","23","0","11","0","11"
"1500000US170316806001","Block Group 1, Census Tract 6806, Cook County, Illinois","221","61","86","54","39","40","0","11","23","35","13","18","32","25","14","21","10","16","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11"
"1500000US170316806002","Block Group 2, Census Tract 6806, Cook County, Illinois","333","64","132","60","17","18","57","38","14","17","42","25","6","10","7","11","5","8","0","11","26","26","21","28","0","11","0","11","6","10","0","11","0","11"
"1500000US170316809001","Block Group 1, Census Tract 6809, Cook County, Illinois","468","114","230","99","69","56","30","36","38","39","9","13","8","14","0","11","26","20","7","11","9","14","0","11","34","41","8","13","0","11","0","11","0","11"
"1500000US170316809002","Block Group 2, Census Tract 6809, Cook County, Illinois","362","85","169","73","81","49","75","57","0","11","0","11","8","13","19","21","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US170316809003","Block Group 3, Census Tract 6809, Cook County, Illinois","311","83","34","30","34","25","70","55","31","41","22","34","35","45","0","11","0","11","6","10","25","29","0","11","54","30","0","11","0","11","0","11","0","11"
"1500000US170316809004","Block Group 4, Census Tract 6809, Cook County, Illinois","383","94","73","58","18","20","43","48","144","79","29","35","16","18","20","32","0","11","31","38","0","11","9","14","0","11","0","11","0","11","0","11","0","11"
"1500000US170316810001","Block Group 1, Census Tract 6810, Cook County, Illinois","275","88","95","55","30","33","10","16","28","33","0","11","17","28","24","35","8","13","0","11","26","39","29","33","8","12","0","11","0","11","0","11","0","11"
"1500000US170316810002","Block Group 2, Census Tract 6810, Cook County, Illinois","242","82","55","34","50","45","18","29","16","26","0","11","0","11","26","42","0","11","27","34","24","28","0","11","8","13","18","30","0","11","0","11","0","11"
"1500000US170316810003","Block Group 3, Census Tract 6810, Cook County, Illinois","153","72","88","63","17","26","0","11","20","32","10","15","0","11","0","11","0","11","10","16","0","11","0","11","0","11","0","11","0","11","8","13","0","11"
"1500000US170316810004","Block Group 4, Census Tract 6810, Cook County, Illinois","427","89","177","70","59","39","65","50","8","15","16","17","0","11","22","35","15","23","15","25","42","37","0","11","0","11","0","11","8","13","0","11","0","11"
"1500000US170316811001","Block Group 1, Census Tract 6811, Cook County, Illinois","268","80","47","37","46","37","47","39","0","11","14","19","49","46","0","11","31","36","19","30","0","11","7","11","8","14","0","11","0","11","0","11","0","11"
"1500000US170316811002","Block Group 2, Census Tract 6811, Cook County, Illinois","213","82","26","31","14","23","13","21","54","40","14","21","24","37","9","14","0","11","0","11","29","35","13","21","0","11","0","11","0","11","17","27","0","11"
"1500000US170316811003","Block Group 3, Census Tract 6811, Cook County, Illinois","131","52","65","41","17","28","6","10","8","11","9","15","0","11","0","11","0","11","0","11","0","11","26","27","0","11","0","11","0","11","0","11","0","11"
"1500000US170316811004","Block Group 4, Census Tract 6811, Cook County, Illinois","224","73","38","36","30","33","20","32","34","33","0","11","24","27","0","11","0","11","0","11","28","28","10","16","7","14","0","11","19","31","0","11","14","23"
"1500000US170316811005","Block Group 5, Census Tract 6811, Cook County, Illinois","204","71","80","50","32","36","0","11","6","10","0","11","47","41","0","11","0","11","12","18","0","11","11","16","0","11","16","24","0","11","0","11","0","11"
"1500000US170316812001","Block Group 1, Census Tract 6812, Cook County, Illinois","123","54","18","24","18","21","34","40","30","30","0","11","8","14","5","9","0","11","0","11","0","11","10","16","0","11","0","11","0","11","0","11","0","11"
"1500000US170316812002","Block Group 2, Census Tract 6812, Cook County, Illinois","244","65","88","47","9","16","61","46","0","11","15","18","20","25","7","11","0","11","19","24","8","12","7","11","0","11","10","11","0","11","0","11","0","11"
"1500000US170316812003","Block Group 3, Census Tract 6812, Cook County, Illinois","277","80","69","42","58","47","21","29","9","15","23","28","8","12","16","22","0","11","0","11","43","34","0","11","30","27","0","11","0","11","0","11","0","11"
"1500000US170316812004","Block Group 4, Census Tract 6812, Cook County, Illinois","156","60","66","46","6","9","0","11","8","11","0","11","21","24","0","11","0","11","11","17","16","19","18","28","0","11","10","15","0","11","0","11","0","11"
"1500000US170316813001","Block Group 1, Census Tract 6813, Cook County, Illinois","306","93","71","47","47","40","10","11","37","35","12","17","19","27","13","15","0","11","0","11","47","46","15","13","26","34","9","14","0","11","0","11","0","11"
"1500000US170316813002","Block Group 2, Census Tract 6813, Cook County, Illinois","316","73","97","54","48","37","27","32","16","25","5","8","14","15","13","19","22","22","17","20","5","8","5","8","47","47","0","11","0","11","0","11","0","11"
"1500000US170316813003","Block Group 3, Census Tract 6813, Cook County, Illinois","247","75","43","31","15","19","57","43","5","8","0","11","11","17","4","7","7","11","22","25","23","25","55","50","5","7","0","11","0","11","0","11","0","11"
"1500000US170316814001","Block Group 1, Census Tract 6814, Cook County, Illinois","155","67","13","20","43","42","4","8","22","36","0","11","9","15","9","16","0","11","13","21","9","13","13","20","10","15","0","11","10","15","0","11","0","11"
"1500000US170316814002","Block Group 2, Census Tract 6814, Cook County, Illinois","320","86","33","29","26","28","44","55","35","51","31","40","0","11","25","41","21","24","9","14","25","39","9","14","9","15","12","19","10","14","16","25","15","22"
"1500000US170316814003","Block Group 3, Census Tract 6814, Cook County, Illinois","269","71","53","33","10","16","36","44","16","17","15","23","28","28","9","16","0","11","16","18","15","18","24","26","0","11","33","53","0","11","14","22","0","11"
"1500000US170316814004","Block Group 4, Census Tract 6814, Cook County, Illinois","223","92","90","71","50","48","0","11","8","13","8","15","0","11","0","11","11","16","29","46","0","11","27","40","0","11","0","11","0","11","0","11","0","11"
"1500000US170316903001","Block Group 1, Census Tract 6903, Cook County, Illinois","257","80","65","53","6","10","17","17","12","16","25","27","36","44","5","7","41","40","0","11","0","11","17","20","28","36","5","9","0","11","0","11","0","11"
"1500000US170316903002","Block Group 2, Census Tract 6903, Cook County, Illinois","498","88","145","58","83","51","54","42","58","48","32","29","19","23","10","19","10","13","0","11","42","38","5","7","27","42","0","11","6","11","0","11","7","10"
"1500000US170316904001","Block Group 1, Census Tract 6904, Cook County, Illinois","282","81","25","27","42","37","81","50","26","28","19","30","41","47","0","11","0","11","0","11","0","11","31","31","0","11","0","11","0","11","0","11","17","28"
"1500000US170316904002","Block Group 2, Census Tract 6904, Cook County, Illinois","329","92","58","41","9","13","90","55","8","12","19","30","22","33","13","22","17","19","9","14","16","19","11","14","8","14","32","39","10","16","7","12","0","11"
"1500000US170316904003","Block Group 3, Census Tract 6904, Cook County, Illinois","351","91","102","55","21","24","25","27","57","44","17","20","23","33","8","13","20","32","8","13","12","19","41","39","17","24","0","11","0","11","0","11","0","11"
"1500000US170316904004","Block Group 4, Census Tract 6904, Cook County, Illinois","351","102","80","57","47","55","19","31","78","58","15","18","0","11","29","34","8","13","0","11","34","39","0","11","0","11","16","24","10","17","15","24","0","11"
"1500000US170316905001","Block Group 1, Census Tract 6905, Cook County, Illinois","304","73","24","24","5","7","17","15","63","44","18","19","11","17","31","24","38","50","6","10","40","51","12","16","12","13","0","11","23","24","0","11","4","8"
"1500000US170316909001","Block Group 1, Census Tract 6909, Cook County, Illinois","361","120","99","80","26","28","52","61","16","26","10","15","28","33","80","89","0","11","0","11","11","17","39","62","0","11","0","11","0","11","0","11","0","11"
"1500000US170316909002","Block Group 2, Census Tract 6909, Cook County, Illinois","272","99","35","37","31","48","0","11","16","25","0","11","36","54","8","15","0","11","26","42","8","13","50","66","51","50","11","17","0","11","0","11","0","11"
"1500000US170316909003","Block Group 3, Census Tract 6909, Cook County, Illinois","318","133","66","60","0","11","103","98","22","27","0","11","31","42","27","42","0","11","0","11","18","25","0","11","7","12","31","50","0","11","13","23","0","11"
"1500000US170316909004","Block Group 4, Census Tract 6909, Cook County, Illinois","418","142","62","83","0","11","8","14","30","48","12","18","50","68","0","11","62","61","23","35","27","32","88","57","6","10","0","11","0","11","0","11","50","75"
"1500000US170316909005","Block Group 5, Census Tract 6909, Cook County, Illinois","508","144","101","74","21","23","0","11","74","55","40","65","10","17","0","11","29","31","10","15","79","68","19","22","70","72","55","48","0","11","0","11","0","11"
"1500000US170316910001","Block Group 1, Census Tract 6910, Cook County, Illinois","277","79","54","53","8","13","8","12","7","12","21","33","0","11","20","25","0","11","12","18","29","36","51","45","25","29","38","43","0","11","4","9","0","11"
"1500000US170316910002","Block Group 2, Census Tract 6910, Cook County, Illinois","282","74","29","26","51","42","10","15","0","11","9","15","10","16","0","11","31","36","7","12","14","17","26","31","35","28","17","21","25","37","0","11","18","28"
"1500000US170316910003","Block Group 3, Census Tract 6910, Cook County, Illinois","231","66","39","38","21","33","23","28","8","13","21","34","0","11","7","11","41","41","18","29","22","35","15","17","7","13","9","13","0","11","0","11","0","11"
"1500000US170316910004","Block Group 4, Census Tract 6910, Cook County, Illinois","194","74","8","13","18","28","35","43","24","30","0","11","0","11","0","11","0","11","25","22","17","18","7","13","52","37","8","13","0","11","0","11","0","11"
"1500000US170316911001","Block Group 1, Census Tract 6911, Cook County, Illinois","244","52","14","15","26","30","27","32","0","11","10","16","29","31","9","14","8","12","0","11","36","32","15","17","53","44","0","11","17","27","0","11","0","11"
"1500000US170316911002","Block Group 2, Census Tract 6911, Cook County, Illinois","162","70","13","21","62","52","0","11","0","11","16","25","20","24","7","11","9","13","18","28","0","11","10","14","7","14","0","11","0","11","0","11","0","11"
"1500000US170316911003","Block Group 3, Census Tract 6911, Cook County, Illinois","340","84","146","71","32","37","43","44","34","35","19","29","19","29","0","11","0","11","17","27","0","11","19","29","11","19","0","11","0","11","0","11","0","11"
"1500000US170316911004","Block Group 4, Census Tract 6911, Cook County, Illinois","398","91","171","73","0","11","34","32","0","11","36","40","25","32","17","29","10","17","24","31","8","13","17","25","16","24","18","22","0","11","13","21","9","15"
"1500000US170316912001","Block Group 1, Census Tract 6912, Cook County, Illinois","346","113","90","58","9","14","42","47","45","50","53","44","0","11","31","45","9","14","26","42","16","16","16","26","0","11","0","11","0","11","0","11","9","15"
"1500000US170316912002","Block Group 2, Census Tract 6912, Cook County, Illinois","381","97","87","59","9","15","20","31","9","14","23","21","5","9","11","16","39","40","30","25","12","21","48","37","61","47","15","17","12","20","0","11","0","11"
"1500000US170316912003","Block Group 3, Census Tract 6912, Cook County, Illinois","271","85","41","42","39","44","24","28","29","41","24","38","0","11","0","11","0","11","0","11","17","27","0","11","90","72","0","11","0","11","7","13","0","11"
"1500000US170316913001","Block Group 1, Census Tract 6913, Cook County, Illinois","449","83","53","50","14","24","18","19","46","45","16","19","7","13","44","41","17","19","12","15","56","43","61","46","46","44","31","35","0","11","28","27","0","11"
"1500000US170316913002","Block Group 2, Census Tract 6913, Cook County, Illinois","533","80","48","42","22","23","41","31","65","45","19","21","31","30","21","31","10","16","10","17","95","55","49","38","44","42","49","50","8","12","21","26","0","11"
"1500000US170316914001","Block Group 1, Census Tract 6914, Cook County, Illinois","230","71","17","29","34","35","14","16","7","12","32","35","41","35","0","11","0","11","0","11","16","19","20","19","9","13","26","32","14","24","0","11","0","11"
"1500000US170316914002","Block Group 2, Census Tract 6914, Cook County, Illinois","211","69","42","40","11","18","48","39","26","30","14","20","17","28","0","11","7","11","10","15","0","11","0","11","25","30","11","18","0","11","0","11","0","11"
"1500000US170316914003","Block Group 3, Census Tract 6914, Cook County, Illinois","321","81","41","32","9","16","27","29","19","30","0","11","0","11","31","35","6","10","8","12","52","52","39","39","56","45","21","27","0","11","12","19","0","11"
"1500000US170316914004","Block Group 4, Census Tract 6914, Cook County, Illinois","339","67","40","32","23","28","36","41","0","11","53","43","0","11","14","23","0","11","64","50","35","36","9","15","6","10","28","32","0","11","0","11","31","34"
"1500000US170316914005","Block Group 5, Census Tract 6914, Cook County, Illinois","217","63","23","21","32","30","14","23","29","34","27","33","15","24","23","26","0","11","0","11","21","25","0","11","20","23","13","22","0","11","0","11","0","11"
"1500000US170316915001","Block Group 1, Census Tract 6915, Cook County, Illinois","193","62","38","25","17","20","8","12","0","11","10","16","35","37","0","11","0","11","30","28","11","17","22","34","0","11","13","17","0","11","9","12","0","11"
"1500000US170316915002","Block Group 2, Census Tract 6915, Cook County, Illinois","271","59","18","18","22","23","48","44","67","40","11","17","24","18","14","21","29","27","10","11","0","11","4","7","0","11","7","12","4","6","11","19","2","5"
"1500000US170316915003","Block Group 3, Census Tract 6915, Cook County, Illinois","242","61","31","28","23","23","5","9","77","52","10","16","12","11","10","16","0","11","0","11","0","11","40","26","0","11","0","11","0","11","0","11","34","37"
"1500000US170317001001","Block Group 1, Census Tract 7001, Cook County, Illinois","701","80","7","11","65","84","95","100","21","31","0","11","0","11","31","32","0","11","32","26","24","31","94","70","68","66","119","76","94","105","51","51","0","11"
"1500000US170317001002","Block Group 2, Census Tract 7001, Cook County, Illinois","253","88","7","10","0","11","31","45","51","48","10","15","11","17","0","11","19","22","3","14","29","26","20","23","36","43","20","20","16","33","0","11","0","11"
"1500000US170317002001","Block Group 1, Census Tract 7002, Cook County, Illinois","384","81","19","22","9","13","8","14","17","20","31","44","0","11","37","53","7","12","9","16","30","39","92","70","36","38","62","54","12","19","15","18","0","11"
"1500000US170317002002","Block Group 2, Census Tract 7002, Cook County, Illinois","456","107","36","42","0","11","53","52","45","55","47","40","41","64","60","48","0","11","4","8","49","36","51","43","29","33","6","10","0","11","35","32","0","11"
"1500000US170317002003","Block Group 3, Census Tract 7002, Cook County, Illinois","549","113","11","16","32","42","10","16","10","15","30","49","25","41","10","16","23","27","25","25","21","23","84","82","173","101","66","47","18","16","11","17","0","11"
"1500000US170317002004","Block Group 4, Census Tract 7002, Cook County, Illinois","391","90","16","19","24","28","9","15","22","23","19","26","12","18","20","26","8","13","37","32","38","47","22","29","71","48","64","69","29","31","0","11","0","11"
"1500000US170317003011","Block Group 1, Census Tract 7003.01, Cook County, Illinois","524","111","28","37","4","8","0","11","41","44","68","56","21","34","32","32","0","11","22","35","26","30","80","74","113","67","21","26","24","19","44","43","0","11"
"1500000US170317003012","Block Group 2, Census Tract 7003.01, Cook County, Illinois","435","111","0","11","19","23","0","11","37","36","40","50","27","32","8","13","25","42","0","11","36","52","30","33","84","65","52","50","77","87","0","11","0","11"
"1500000US170317003013","Block Group 3, Census Tract 7003.01, Cook County, Illinois","720","138","26","30","65","48","30","39","38","46","127","101","89","76","17","19","70","54","8","15","53","66","67","47","112","68","0","11","0","11","18","26","0","11"
"1500000US170317003021","Block Group 1, Census Tract 7003.02, Cook County, Illinois","351","105","28","21","20","22","9","15","21","25","0","11","16","26","43","67","6","10","0","11","36","30","30","34","78","61","18","27","17","15","24","27","5","10"
"1500000US170317003022","Block Group 2, Census Tract 7003.02, Cook County, Illinois","312","66","0","11","0","11","0","11","8","14","32","35","63","66","15","23","0","11","0","11","29","29","56","49","22","22","49","43","27","27","11","17","0","11"
"1500000US170317003023","Block Group 3, Census Tract 7003.02, Cook County, Illinois","365","89","0","11","8","14","60","42","30","35","6","12","18","28","10","16","18","29","32","36","13","21","111","78","37","35","16","19","0","11","6","9","0","11"
"1500000US170317003024","Block Group 4, Census Tract 7003.02, Cook County, Illinois","668","113","16","19","25","39","40","39","14","21","27","25","0","11","11","15","0","11","13","20","44","62","50","42","106","59","216","107","0","11","71","50","35","41"
"1500000US170317004011","Block Group 1, Census Tract 7004.01, Cook County, Illinois","498","94","0","11","7","11","22","25","0","11","60","56","13","20","28","45","25","34","45","47","90","68","65","63","76","46","54","42","13","22","0","11","0","11"
"1500000US170317004012","Block Group 2, Census Tract 7004.01, Cook County, Illinois","624","131","46","56","11","17","17","28","12","20","22","25","47","34","27","32","0","11","63","59","21","30","43","38","142","74","16","24","13","22","116","110","28","44"
"1500000US170317004013","Block Group 3, Census Tract 7004.01, Cook County, Illinois","402","103","34","37","0","11","0","11","52","44","9","15","11","16","0","11","27","30","0","11","25","36","59","56","99","64","43","42","26","27","17","25","0","11"
"1500000US170317004014","Block Group 4, Census Tract 7004.01, Cook County, Illinois","286","78","11","18","29","49","8","15","0","11","0","11","0","11","10","16","0","11","0","11","11","18","15","24","40","34","70","61","45","38","47","69","0","11"
"1500000US170317004021","Block Group 1, Census Tract 7004.02, Cook County, Illinois","381","79","57","72","31","37","23","26","0","11","0","11","0","11","34","39","37","47","17","23","34","43","39","33","84","62","25","26","0","11","0","11","0","11"
"1500000US170317004022","Block Group 2, Census Tract 7004.02, Cook County, Illinois","311","90","0","11","15","23","0","11","10","17","32","39","0","11","12","20","0","11","0","11","22","23","44","37","7","14","143","86","14","22","0","11","12","19"
"1500000US170317004023","Block Group 3, Census Tract 7004.02, Cook County, Illinois","558","103","12","19","11","26","14","22","12","20","0","11","13","20","34","32","30","35","0","11","86","63","26","30","110","72","42","47","13","16","102","77","53","79"
"1500000US170317005011","Block Group 1, Census Tract 7005.01, Cook County, Illinois","450","109","30","34","0","11","0","11","54","87","13","21","40","65","0","11","11","17","13","22","53","52","15","23","90","80","41","41","34","39","0","11","56","64"
"1500000US170317005012","Block Group 2, Census Tract 7005.01, Cook County, Illinois","265","88","0","11","0","11","0","11","11","18","0","11","0","11","28","32","0","11","29","32","14","22","92","69","0","11","0","11","91","78","0","11","0","11"
"1500000US170317005013","Block Group 3, Census Tract 7005.01, Cook County, Illinois","621","120","0","11","14","24","13","20","46","68","0","11","0","11","43","42","0","11","0","11","50","40","97","99","159","75","50","51","113","101","36","37","0","11"
"1500000US170317005014","Block Group 4, Census Tract 7005.01, Cook County, Illinois","702","138","116","99","0","11","57","88","12","21","80","83","14","23","30","33","0","11","15","24","18","30","26","31","152","80","117","100","49","57","0","11","16","26"
"1500000US170317005015","Block Group 5, Census Tract 7005.01, Cook County, Illinois","269","120","0","11","0","11","0","11","0","11","0","11","16","26","0","11","0","11","0","11","0","11","129","92","27","31","73","87","24","21","0","11","0","11"
"1500000US170317005016","Block Group 6, Census Tract 7005.01, Cook County, Illinois","283","110","0","11","0","11","0","11","16","26","0","11","16","25","0","11","12","21","56","63","0","11","13","21","50","80","50","38","44","68","15","26","11","18"
"1500000US170317005021","Block Group 1, Census Tract 7005.02, Cook County, Illinois","570","79","92","68","0","11","37","41","0","11","34","36","10","16","18","20","20","30","0","11","33","34","77","83","76","46","54","46","21","25","98","64","0","11"
