"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $44,999","Margin of Error!!Total!!$40,000 to $44,999","Estimate!!Total!!$45,000 to $49,999","Margin of Error!!Total!!$45,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $74,999","Margin of Error!!Total!!$60,000 to $74,999","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $199,999","Margin of Error!!Total!!$150,000 to $199,999","Estimate!!Total!!$200,000 or more","Margin of Error!!Total!!$200,000 or more"
"1500000US170317402004","Block Group 4, Census Tract 7402, Cook County, Illinois","536","85","18","29","20","25","36","39","9","15","14","22","27","34","26","28","0","11","19","30","9","14","10","19","63","43","101","69","105","65","59","50","20","32"
"1500000US170317403001","Block Group 1, Census Tract 7403, Cook County, Illinois","451","74","8","12","0","11","0","11","7","12","15","12","0","11","7","11","8","12","15","16","0","11","35","37","104","62","63","51","79","48","44","44","66","38"
"1500000US170317403002","Block Group 2, Census Tract 7403, Cook County, Illinois","298","68","7","12","15","17","0","11","7","12","0","11","0","11","8","12","0","11","7","12","52","46","29","28","27","25","60","38","31","25","39","49","16","19"
"1500000US170317403003","Block Group 3, Census Tract 7403, Cook County, Illinois","291","77","9","15","9","16","8","13","0","11","0","11","0","11","23","36","8","13","0","11","27","43","7","11","22","25","12","19","48","38","92","66","26","22"
"1500000US170317403004","Block Group 4, Census Tract 7403, Cook County, Illinois","272","61","0","11","0","11","0","11","0","11","0","11","8","11","0","11","0","11","23","35","0","11","24","18","41","28","86","55","33","34","23","21","34","34"
"1500000US170317403005","Block Group 5, Census Tract 7403, Cook County, Illinois","412","74","8","11","18","20","18","19","0","11","6","10","14","17","8","12","16","17","0","11","19","20","21","20","45","43","86","65","45","33","94","60","14","16"
"1500000US170317404001","Block Group 1, Census Tract 7404, Cook County, Illinois","275","70","8","14","0","11","5","9","8","13","0","11","0","11","0","11","17","18","0","11","8","13","17","19","41","32","77","48","38","38","56","46","0","11"
"1500000US170317404002","Block Group 2, Census Tract 7404, Cook County, Illinois","336","63","9","13","0","11","18","15","0","11","16","17","0","11","61","50","24","21","9","15","8","12","65","51","44","31","30","24","26","24","10","14","16","19"
"1500000US170317404003","Block Group 3, Census Tract 7404, Cook County, Illinois","859","101","16","19","8","13","17","18","0","11","0","11","21","21","56","56","67","52","16","17","165","81","42","33","145","62","44","35","59","40","162","62","41","44"
"1500000US170317404004","Block Group 4, Census Tract 7404, Cook County, Illinois","348","75","14","21","0","11","6","9","63","45","0","11","11","17","15","23","0","11","17","19","25","24","7","12","109","63","46","36","18","19","8","12","9","14"
"1500000US170317501001","Block Group 1, Census Tract 7501, Cook County, Illinois","384","71","0","11","38","30","8","13","19","21","9","14","34","27","27","26","14","17","8","12","34","45","21","24","64","46","32","35","13","19","63","47","0","11"
"1500000US170317501002","Block Group 2, Census Tract 7501, Cook County, Illinois","376","81","40","39","18","21","20","22","22","24","8","13","10","15","32","39","0","11","0","11","52","54","26","26","69","70","30","27","9","15","40","43","0","11"
"1500000US170317501003","Block Group 3, Census Tract 7501, Cook County, Illinois","235","66","54","51","67","44","7","12","0","11","0","11","33","47","0","11","8","13","0","11","10","15","10","14","36","48","0","11","0","11","0","11","10","16"
"1500000US170317501004","Block Group 4, Census Tract 7501, Cook County, Illinois","429","89","61","53","0","11","17","24","72","52","78","61","30","28","29","42","20","22","27","42","34","31","53","37","8","14","0","11","0","11","0","11","0","11"
"1500000US170317502001","Block Group 1, Census Tract 7502, Cook County, Illinois","252","80","17","25","12","20","11","17","0","11","0","11","0","11","0","11","0","11","9","15","51","57","116","57","0","11","0","11","11","18","25","32","0","11"
"1500000US170317502002","Block Group 2, Census Tract 7502, Cook County, Illinois","393","87","48","42","26","32","7","11","27","30","21","31","33","38","0","11","13","21","0","11","50","47","28","35","27","31","63","60","0","11","30","34","20","33"
"1500000US170317502003","Block Group 3, Census Tract 7502, Cook County, Illinois","286","93","19","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","46","10","16","22","18","35","25","0","11","12","18","159","78"
"1500000US170317502004","Block Group 4, Census Tract 7502, Cook County, Illinois","288","83","44","49","0","11","0","11","30","39","0","11","5","11","22","36","16","23","0","11","24","39","8","13","14","18","29","28","20","23","39","28","37","29"
"1500000US170317503001","Block Group 1, Census Tract 7503, Cook County, Illinois","250","42","7","12","5","7","6","9","0","11","5","8","0","11","16","14","0","11","5","8","34","29","16","15","35","23","27","18","12","13","41","22","41","29"
"1500000US170317503002","Block Group 2, Census Tract 7503, Cook County, Illinois","389","57","17","28","24","29","12","12","17","26","29","29","5","7","25","27","4","7","0","11","21","16","23","28","85","52","32","18","20","18","37","18","38","31"
"1500000US170317503003","Block Group 3, Census Tract 7503, Cook County, Illinois","298","42","10","11","0","11","0","11","37","31","0","11","34","28","8","8","5","7","0","11","21","16","20","19","54","24","35","26","5","8","36","20","33","17"
"1500000US170317504001","Block Group 1, Census Tract 7504, Cook County, Illinois","638","72","0","11","9","14","73","61","61","66","0","11","8","12","8","12","8","14","23","25","16","20","120","71","90","50","68","50","56","29","63","36","35","25"
"1500000US170317504002","Block Group 2, Census Tract 7504, Cook County, Illinois","297","57","18","19","20","23","0","11","0","11","7","12","0","11","9","14","8","12","9","14","0","11","15","19","108","50","47","45","7","11","42","42","7","13"
"1500000US170317504003","Block Group 3, Census Tract 7504, Cook County, Illinois","260","45","10","15","0","11","10","16","13","18","0","11","0","11","7","10","0","11","0","11","0","11","6","10","82","47","26","26","44","43","40","28","22","21"
"1500000US170317505001","Block Group 1, Census Tract 7505, Cook County, Illinois","769","157","0","11","55","52","0","11","32","38","16","26","54","52","54","49","52","85","68","88","17","26","114","92","136","102","15","24","87","95","35","35","34","38"
"1500000US170317505002","Block Group 2, Census Tract 7505, Cook County, Illinois","244","90","0","11","0","11","0","11","11","18","0","11","0","11","16","26","0","11","14","23","47","76","65","64","17","27","74","54","0","11","0","11","0","11"
"1500000US170317505003","Block Group 3, Census Tract 7505, Cook County, Illinois","703","164","121","97","0","11","0","11","29","33","35","39","97","110","59","70","12","18","104","116","38","45","31","35","10","17","127","111","22","25","0","11","18","28"
"1500000US170317505004","Block Group 4, Census Tract 7505, Cook County, Illinois","371","112","46","73","34","52","30","36","17","26","0","11","50","62","12","19","0","11","0","11","26","30","32","35","111","95","13","21","0","11","0","11","0","11"
"1500000US170317506001","Block Group 1, Census Tract 7506, Cook County, Illinois","377","90","39","41","37","32","36","46","7","10","0","11","17","19","25","30","28","25","23","39","29","34","6","11","41","41","46","57","43","36","0","11","0","11"
"1500000US170317506002","Block Group 2, Census Tract 7506, Cook County, Illinois","265","89","46","61","24","22","18","19","72","74","0","11","0","11","0","11","0","11","15","25","10","16","70","59","10","16","0","11","0","11","0","11","0","11"
"1500000US170317506003","Block Group 3, Census Tract 7506, Cook County, Illinois","305","93","72","58","0","11","9","15","53","59","19","23","8","13","0","11","0","11","22","25","22","24","24","39","19","20","57","55","0","11","0","11","0","11"
"1500000US170317506004","Block Group 4, Census Tract 7506, Cook County, Illinois","261","108","68","67","9","13","26","40","16","25","11","16","24","37","34","33","0","11","18","21","0","11","20","23","0","11","0","11","10","16","0","11","25","40"
"1500000US170317608011","Block Group 1, Census Tract 7608.01, Cook County, Illinois","1313","169","83","73","60","49","59","72","131","104","61","47","80","61","29","32","66","78","15","24","46","34","224","121","262","116","98","69","43","69","16","26","40","42"
"1500000US170317608012","Block Group 2, Census Tract 7608.01, Cook County, Illinois","811","151","34","37","53","52","34","28","68","69","62","63","51","65","0","11","20","31","27","33","95","97","188","131","109","65","0","11","11","18","59","71","0","11"
"1500000US170317608021","Block Group 1, Census Tract 7608.02, Cook County, Illinois","1119","66","40","28","105","52","86","48","56","33","49","31","44","32","58","46","32","22","71","50","62","35","121","61","155","61","95","57","31","31","43","34","71","44"
"1500000US170317608031","Block Group 1, Census Tract 7608.03, Cook County, Illinois","643","168","15","24","10","19","66","76","67","78","50","47","15","24","0","11","28","31","18","28","97","82","110","92","78","72","19","28","23","43","47","43","0","11"
"1500000US170317608032","Block Group 2, Census Tract 7608.03, Cook County, Illinois","784","147","75","65","144","104","76","73","51","46","93","85","16","25","28","33","36","40","17","27","33","37","150","95","26","34","39","43","0","11","0","11","0","11"
"1500000US170317608033","Block Group 3, Census Tract 7608.03, Cook County, Illinois","945","176","74","88","51","56","103","85","126","91","16","26","62","54","33","37","90","94","30","35","134","85","83","66","108","82","12","21","0","11","23","35","0","11"
"1500000US170317608034","Block Group 4, Census Tract 7608.03, Cook County, Illinois","400","122","0","11","41","35","0","11","35","39","0","11","29","35","0","11","63","81","13","22","65","52","58","47","22","38","31","36","43","69","0","11","0","11"
"1500000US170317702011","Block Group 1, Census Tract 7702.01, Cook County, Illinois","619","101","20","31","0","11","39","28","40","44","0","11","42","40","0","11","11","18","52","42","71","78","27","32","104","74","75","47","48","45","73","55","17","25"
"1500000US170317702012","Block Group 2, Census Tract 7702.01, Cook County, Illinois","903","145","0","11","31","35","44","33","46","42","15","24","53","68","83","80","29","32","15","23","92","84","95","59","158","70","60","47","49","46","104","90","29","35"
"1500000US170317702013","Block Group 3, Census Tract 7702.01, Cook County, Illinois","1265","157","127","96","41","65","97","58","77","65","66","45","25","29","127","83","25","31","61","59","118","79","167","104","167","93","111","87","16","25","17","24","23","27"
"1500000US170317702021","Block Group 1, Census Tract 7702.02, Cook County, Illinois","579","93","33","37","0","11","0","11","32","37","31","35","40","41","9","18","14","23","53","64","36","35","29","35","73","50","79","50","57","51","36","44","57","52"
"1500000US170317702022","Block Group 2, Census Tract 7702.02, Cook County, Illinois","1024","119","0","11","29","34","73","49","125","78","28","33","153","97","14","21","73","65","28","33","111","62","110","66","50","40","105","54","63","51","16","24","46","48"
"1500000US170317702023","Block Group 3, Census Tract 7702.02, Cook County, Illinois","542","97","15","24","49","71","0","11","47","43","0","11","35","39","0","11","69","86","32","33","10","17","31","34","61","48","29","31","61","52","57","52","46","67"
"1500000US170317703001","Block Group 1, Census Tract 7703, Cook County, Illinois","315","109","0","11","0","11","43","68","0","11","0","11","59","72","0","11","0","11","17","26","0","11","69","59","36","36","38","39","53","63","0","11","0","11"
"1500000US170317703002","Block Group 2, Census Tract 7703, Cook County, Illinois","507","84","12","20","0","11","0","11","12","20","0","11","13","22","47","57","16","26","0","11","85","58","78","48","113","61","55","40","0","11","38","39","38","36"
"1500000US170317703003","Block Group 3, Census Tract 7703, Cook County, Illinois","548","108","0","11","0","11","12","19","15","23","25","28","0","11","60","72","38","36","21","33","25","39","34","33","154","95","61","54","20","23","83","71","0","11"
"1500000US170317703004","Block Group 4, Census Tract 7703, Cook County, Illinois","881","148","15","24","24","28","13","20","0","11","70","91","33","38","46","44","48","44","37","42","133","95","81","80","182","111","62","48","107","80","12","20","18","29"
"1500000US170317703005","Block Group 5, Census Tract 7703, Cook County, Illinois","586","106","7","12","42","68","43","77","15","22","0","11","30","38","12","20","33","38","14","22","65","56","27","33","131","76","131","69","15","23","0","11","21","28"
"1500000US170317704001","Block Group 1, Census Tract 7704, Cook County, Illinois","480","75","26","31","0","11","42","41","8","11","14","16","0","11","26","27","23","27","5","9","50","34","96","49","70","40","62","51","46","33","0","11","12","16"
"1500000US170317704002","Block Group 2, Census Tract 7704, Cook County, Illinois","620","76","0","11","8","12","22","24","24","23","0","11","35","36","59","53","28","27","0","11","53","34","68","39","91","47","118","64","48","31","35","25","31","27"
"1500000US170317704003","Block Group 3, Census Tract 7704, Cook County, Illinois","716","93","76","57","64","39","30","31","8","12","21","32","32","38","9","14","24","24","104","70","56","51","87","46","93","67","70","46","35","34","7","11","0","11"
"1500000US170317705001","Block Group 1, Census Tract 7705, Cook County, Illinois","1012","124","12","19","58","54","45","52","81","57","110","60","70","71","81","71","62","60","65","67","105","76","173","101","96","75","54","66","0","11","0","11","0","11"
"1500000US170317705002","Block Group 2, Census Tract 7705, Cook County, Illinois","95","53","7","12","24","39","0","11","0","11","0","11","0","11","35","57","22","28","0","11","0","11","7","13","0","11","0","11","0","11","0","11","0","11"
"1500000US170317706011","Block Group 1, Census Tract 7706.01, Cook County, Illinois","332","62","0","11","7","12","6","10","28","33","24","20","0","11","6","10","0","11","43","40","6","10","71","47","43","29","37","33","28","22","33","21","0","11"
"1500000US170317706012","Block Group 2, Census Tract 7706.01, Cook County, Illinois","339","56","0","11","0","11","15","18","37","40","15","18","21","32","16","20","16","18","13","16","28","29","23","21","70","50","29","22","29","28","20","25","7","11"
"1500000US170317706013","Block Group 3, Census Tract 7706.01, Cook County, Illinois","386","76","7","11","0","11","20","23","69","82","8","12","8","13","12","17","9","14","0","11","19","15","78","59","39","29","47","31","42","38","8","11","20","20"
"1500000US170317706021","Block Group 1, Census Tract 7706.02, Cook County, Illinois","568","78","47","35","19","21","9","13","18","20","71","56","40","35","19","20","9","13","9","14","44","32","87","57","84","45","28","26","44","32","28","23","12","14"
"1500000US170317706022","Block Group 2, Census Tract 7706.02, Cook County, Illinois","619","109","27","45","68","66","10","14","63","44","88","77","18","20","0","11","8","13","42","52","77","64","84","60","94","86","13","15","27","36","0","11","0","11"
"1500000US170317706023","Block Group 3, Census Tract 7706.02, Cook County, Illinois","419","73","0","11","30","46","0","11","40","50","9","15","8","13","0","11","0","11","9","14","30","23","44","32","54","35","52","29","56","37","36","26","51","32"
"1500000US170317707001","Block Group 1, Census Tract 7707, Cook County, Illinois","308","69","24","18","18","16","12","12","27","27","5","8","11","11","18","28","53","51","9","11","60","50","27","28","31","22","13","14","0","11","0","11","0","11"
"1500000US170317707002","Block Group 2, Census Tract 7707, Cook County, Illinois","866","88","32","22","5","8","51","38","14","13","68","34","40","33","63","40","27","18","27","22","55","31","88","54","144","59","43","34","66","37","96","51","47","36"
"1500000US170317708001","Block Group 1, Census Tract 7708, Cook County, Illinois","680","132","9","15","74","66","40","50","62","60","0","11","0","11","28","32","51","54","11","18","106","82","139","70","67","68","17","28","10","18","39","33","27","28"
"1500000US170317708002","Block Group 2, Census Tract 7708, Cook County, Illinois","1287","144","63","62","16","24","0","11","48","45","100","88","54","43","32","36","58","64","83","77","148","88","236","113","151","99","160","107","67","50","30","34","41","45"
"1500000US170317709011","Block Group 1, Census Tract 7709.01, Cook County, Illinois","480","82","10","15","20","22","0","11","104","68","55","52","9","14","0","11","32","26","0","11","27","25","71","38","61","44","45","32","16","20","19","19","11","17"
"1500000US170317709012","Block Group 2, Census Tract 7709.01, Cook County, Illinois","336","47","20","24","0","11","17","20","7","12","0","11","19","21","37","34","26","23","27","24","46","34","9","13","32","24","53","33","0","11","17","18","26","25"
"1500000US170317709013","Block Group 3, Census Tract 7709.01, Cook County, Illinois","260","58","41","41","0","11","10","17","17","20","11","17","11","16","19","22","11","17","0","11","16","19","8","13","27","26","38","33","40","29","0","11","11","17"
"1500000US170317709014","Block Group 4, Census Tract 7709.01, Cook County, Illinois","946","106","65","59","21","23","0","11","11","16","53","53","44","35","26","30","39","33","36","57","58","36","187","89","81","58","117","71","81","45","102","75","25","21"
"1500000US170317709021","Block Group 1, Census Tract 7709.02, Cook County, Illinois","670","93","82","54","0","11","52","34","53","41","11","17","35","33","35","33","36","30","8","13","93","43","39","32","96","51","23","23","41","33","53","43","13","17"
"1500000US170317709022","Block Group 2, Census Tract 7709.02, Cook County, Illinois","774","91","47","46","24","26","46","51","29","27","23","26","48","45","42","36","28","33","25","28","45","38","31","30","220","100","76","51","41","42","21","23","28","39"
"1500000US170318001001","Block Group 1, Census Tract 8001, Cook County, Illinois","374","37","6","10","7","11","0","11","0","11","0","11","11","12","18","28","5","8","6","9","6","8","13","14","0","11","33","20","24","18","29","19","216","38"
"1500000US170318001002","Block Group 2, Census Tract 8001, Cook County, Illinois","507","37","6","9","6","9","8","12","0","11","0","11","20","17","0","11","5","8","0","11","18","15","17","15","7","11","35","23","24","16","52","30","309","47"
"1500000US170318002001","Block Group 1, Census Tract 8002, Cook County, Illinois","526","95","32","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","18","70","80","30","34","34","38","45","52","56","54","249","86"
"1500000US170318002002","Block Group 2, Census Tract 8002, Cook County, Illinois","458","119","30","37","0","11","0","11","13","21","30","35","0","11","0","11","0","11","40","61","28","36","16","25","0","11","0","11","0","11","43","51","258","102"
"1500000US170318002003","Block Group 3, Census Tract 8002, Cook County, Illinois","371","106","59","64","0","11","0","11","0","11","13","22","0","11","0","11","0","11","16","26","0","11","0","11","40","40","57","69","0","11","51","46","135","84"
"1500000US170318002004","Block Group 4, Census Tract 8002, Cook County, Illinois","317","57","0","11","15","25","0","11","0","11","0","11","0","11","0","11","15","27","0","11","17","27","0","11","30","34","0","11","54","53","66","52","120","62"
"1500000US170318002005","Block Group 5, Census Tract 8002, Cook County, Illinois","318","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","16","25","11","20","18","27","32","39","36","43","70","55","117","66"
"1500000US170318002006","Block Group 6, Census Tract 8002, Cook County, Illinois","331","72","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","32","0","11","0","11","0","11","17","27","0","11","73","61","202","77"
"1500000US170318003001","Block Group 1, Census Tract 8003, Cook County, Illinois","476","72","31","32","23","36","0","11","15","17","29","47","19","30","0","11","34","40","0","11","11","14","6","11","12","18","39","31","56","52","33","26","168","51"
"1500000US170318003002","Block Group 2, Census Tract 8003, Cook County, Illinois","207","46","16","23","0","11","0","11","3","6","5","9","0","11","12","19","9","14","0","11","0","11","12","17","0","11","15","18","33","30","7","11","95","40"
"1500000US170318003003","Block Group 3, Census Tract 8003, Cook County, Illinois","515","69","10","16","0","11","0","11","9","14","9","14","0","11","21","22","4","7","0","11","26","23","0","11","13","20","22","20","29","31","42","36","330","64"
"1500000US170318004001","Block Group 1, Census Tract 8004, Cook County, Illinois","374","45","35","28","0","11","0","11","0","11","0","11","0","11","0","11","8","13","7","11","24","37","9","14","26","41","15","18","0","11","32","25","218","47"
"1500000US170318004002","Block Group 2, Census Tract 8004, Cook County, Illinois","563","67","12","17","19","29","9","13","9","14","7","11","16","17","49","42","8","12","8","13","20","21","17","19","13","15","20","20","6","11","65","40","285","65"
"1500000US170318004003","Block Group 3, Census Tract 8004, Cook County, Illinois","348","57","13","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","16","25","24","18","17","18","14","258","63"
"1500000US170318005001","Block Group 1, Census Tract 8005, Cook County, Illinois","302","58","16","19","15","16","16","17","0","11","5","7","9","13","8","13","0","11","9","13","8","13","8","12","27","24","23","20","13","17","43","26","102","45"
"1500000US170318005002","Block Group 2, Census Tract 8005, Cook County, Illinois","297","54","0","11","0","11","8","13","0","11","0","11","0","11","8","13","0","11","0","11","9","13","8","13","8","12","35","41","26","21","15","17","180","49"
"1500000US170318005003","Block Group 3, Census Tract 8005, Cook County, Illinois","319","57","10","14","0","11","9","13","0","11","10","16","0","11","0","11","0","11","0","11","10","16","8","12","7","12","8","13","11","16","32","41","214","60"
"1500000US170318005004","Block Group 4, Census Tract 8005, Cook County, Illinois","421","57","29","40","0","11","8","12","27","42","9","14","16","18","0","11","7","12","8","13","0","11","20","21","25","22","24","23","17","20","44","33","187","57"
"1500000US170318005005","Block Group 5, Census Tract 8005, Cook County, Illinois","317","49","9","13","0","11","0","11","0","11","0","11","9","14","0","11","9","13","0","11","31","37","9","14","7","13","8","12","11","16","53","44","171","50"
"1500000US170318006001","Block Group 1, Census Tract 8006, Cook County, Illinois","356","43","9","11","0","11","0","11","0","11","0","11","12","13","0","11","9","11","7","11","11","12","6","10","27","19","35","30","6","9","26","16","208","42"
"1500000US170318006002","Block Group 2, Census Tract 8006, Cook County, Illinois","414","37","12","13","15","13","0","11","19","30","5","7","7","10","5","9","0","11","0","11","14","15","6","9","27","17","51","38","14","12","35","19","204","45"
"1500000US170318007001","Block Group 1, Census Tract 8007, Cook County, Illinois","261","49","0","11","9","14","9","15","0","11","0","11","0","11","0","11","9","14","0","11","10","15","11","17","16","18","19","21","0","11","10","15","168","54"
"1500000US170318007002","Block Group 2, Census Tract 8007, Cook County, Illinois","701","72","9","14","0","11","9","14","8","13","0","11","45","46","9","14","23","25","0","11","10","16","40","39","33","27","38","27","32","24","121","51","324","67"
"1500000US170318007003","Block Group 3, Census Tract 8007, Cook County, Illinois","286","49","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11","21","23","0","11","62","49","31","49","0","11","52","27","116","39"
"1500000US170318007004","Block Group 4, Census Tract 8007, Cook County, Illinois","432","55","0","11","0","11","0","11","32","36","2","6","9","15","9","14","7","11","9","14","9","13","9","14","47","28","37","29","47","43","62","35","153","49"
"1500000US170318008001","Block Group 1, Census Tract 8008, Cook County, Illinois","1014","75","36","28","0","11","12","18","22","24","29","29","23","25","11","16","18","18","24","21","148","73","97","47","146","59","81","44","50","34","87","46","230","60"
"1500000US170318009001","Block Group 1, Census Tract 8009, Cook County, Illinois","470","60","10","15","0","11","6","10","0","11","11","17","24","32","8","13","12","19","20","22","17","18","16","17","16","19","50","32","60","36","45","34","175","58"
"1500000US170318009002","Block Group 2, Census Tract 8009, Cook County, Illinois","276","66","0","11","0","11","33","40","0","11","0","11","24","25","0","11","0","11","0","11","8","12","6","11","69","47","0","11","15","19","47","43","74","50"
"1500000US170318009003","Block Group 3, Census Tract 8009, Cook County, Illinois","378","51","0","11","10","16","10","15","0","11","26","20","0","11","0","11","7","12","0","11","20","20","10","16","24","23","81","47","36","29","73","34","81","41"
"1500000US170318009004","Block Group 4, Census Tract 8009, Cook County, Illinois","373","59","0","11","18","19","9","13","10","15","12","19","15","17","0","11","10","15","6","10","0","11","22","23","70","50","93","48","35","44","48","30","25","23"
"1500000US170318010001","Block Group 1, Census Tract 8010, Cook County, Illinois","283","44","0","11","0","11","0","11","0","11","16","19","0","11","18","21","0","11","0","11","35","25","25","23","37","29","27","25","9","14","31","23","85","33"
"1500000US170318010002","Block Group 2, Census Tract 8010, Cook County, Illinois","445","61","18","19","0","11","8","14","0","11","28","26","0","11","9","14","27","20","18","20","19","20","56","47","8","14","75","54","38","30","65","37","76","40"
"1500000US170318010003","Block Group 3, Census Tract 8010, Cook County, Illinois","596","80","9","13","47","47","35","44","10","16","6","10","18","20","45","30","0","11","19","22","44","31","36","29","68","39","47","33","0","11","61","45","151","45"
"1500000US170318010004","Block Group 4, Census Tract 8010, Cook County, Illinois","549","63","35","24","18","20","0","11","28","25","17","18","8","14","8","13","12","17","9","14","9","13","30","25","49","50","34","28","30","27","84","41","178","63"
"1500000US170318011001","Block Group 1, Census Tract 8011, Cook County, Illinois","197","37","7","13","0","11","0","11","0","11","0","11","0","11","0","11","4","9","0","11","0","11","16","17","13","18","14","16","30","22","32","27","81","32"
"1500000US170318011002","Block Group 2, Census Tract 8011, Cook County, Illinois","336","49","8","12","9","14","0","11","10","16","0","11","0","11","11","17","41","40","11","17","28","27","8","13","14","15","32","24","14","17","26","19","124","46"
"1500000US170318011003","Block Group 3, Census Tract 8011, Cook County, Illinois","498","74","0","11","0","11","0","11","0","11","9","16","0","11","0","11","0","11","0","11","20","23","55","53","37","41","46","29","29","26","134","67","168","71"
"1500000US170318011004","Block Group 4, Census Tract 8011, Cook County, Illinois","563","67","9","14","8","12","0","11","35","41","0","11","22","17","9","14","0","11","7","11","0","11","7","11","51","35","89","54","0","11","97","48","229","70"
"1500000US170318012001","Block Group 1, Census Tract 8012, Cook County, Illinois","553","58","16","19","10","15","8","13","0","11","0","11","8","13","13","15","0","11","14","16","58","42","8","11","61","34","57","39","23","17","11","17","266","52"
"1500000US170318012002","Block Group 2, Census Tract 8012, Cook County, Illinois","247","55","35","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","28","28","35","136","50"
"1500000US170318012003","Block Group 3, Census Tract 8012, Cook County, Illinois","517","67","23","21","0","11","8","12","15","17","0","11","43","44","24","23","13","15","9","13","8","12","9","14","42","28","20","20","43","30","24","26","236","59"
"1500000US170318013001","Block Group 1, Census Tract 8013, Cook County, Illinois","331","48","10","16","9","14","0","11","0","11","0","11","20","21","0","11","0","11","0","11","16","17","9","14","56","27","24","21","9","15","28","20","150","42"
"1500000US170318013002","Block Group 2, Census Tract 8013, Cook County, Illinois","398","62","10","16","29","26","0","11","36","47","0","11","20","22","0","11","0","11","10","16","10","15","30","22","54","53","8","13","3","6","60","38","128","46"
"1500000US170318013003","Block Group 3, Census Tract 8013, Cook County, Illinois","328","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","42","51","0","11","29","22","15","18","232","53"
"1500000US170318013004","Block Group 4, Census Tract 8013, Cook County, Illinois","553","85","38","50","20","22","41","17","0","11","0","11","0","11","8","12","20","22","10","15","10","16","30","27","63","34","47","50","11","16","81","50","174","42"
"1500000US170318014001","Block Group 1, Census Tract 8014, Cook County, Illinois","574","56","13","18","0","11","0","11","9","14","11","17","0","11","9","13","0","11","0","11","32","30","48","34","34","29","47","32","77","45","114","57","180","55"
"1500000US170318014002","Block Group 2, Census Tract 8014, Cook County, Illinois","453","68","0","11","0","11","21","23","0","11","12","19","32","28","0","11","21","25","23","26","16","17","11","19","54","36","38","29","18","20","118","66","89","46"
"1500000US170318015001","Block Group 1, Census Tract 8015, Cook County, Illinois","804","96","14","23","54","37","24","28","32","50","59","48","44","54","29","32","52","48","0","11","19","29","32","37","101","66","46","44","44","41","75","56","179","74"
"1500000US170318015002","Block Group 2, Census Tract 8015, Cook County, Illinois","732","92","0","11","0","11","15","23","0","11","0","11","31","35","11","19","0","11","11","18","48","27","0","11","87","74","104","64","84","71","66","53","275","96"
"1500000US170318015003","Block Group 3, Census Tract 8015, Cook County, Illinois","757","96","47","46","14","22","11","17","70","54","33","39","52","47","44","51","13","23","0","11","23","29","15","23","80","51","124","64","51","46","75","60","105","57"
"1500000US170318016011","Block Group 1, Census Tract 8016.01, Cook County, Illinois","1088","90","29","27","29","45","43","34","22","24","17","19","31","27","11","15","54","34","23","21","32","28","99","57","107","58","127","63","81","36","120","68","263","81"
"1500000US170318016012","Block Group 2, Census Tract 8016.01, Cook County, Illinois","696","85","30","33","9","15","21","22","24","27","10","16","28","26","7","11","13","15","38","27","39","33","45","35","92","57","53","47","40","31","76","40","171","58"
